optimizer_iteration,image_index,energy_eV,relative_energy_eV,true_force_fmax_eV_A,neb_force_fmax_eV_A,neb_residual_eV_A,is_endpoint
0,0,-133572.51825482142,0.0,2.0548937483630842,,,True
0,1,-133560.76333010188,11.754924719542032,28.740845341008082,28.957801483837603,28.905524778815913,False
0,2,-133572.096954553,0.4213002684118692,2.2389764424800034,2.2301228987116493,2.0958422935744836,False
0,3,-133571.89333595053,0.6249188708898146,1.8447340049468766,1.8371134940383416,1.6514541338567728,False
0,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
1,0,-133572.51825482142,0.0,2.0548937483630842,,,True
1,1,-133565.7146018706,6.803652950824471,18.609149712711087,18.638810272306362,18.573358033018128,False
1,2,-133572.49847540443,0.019779416994424537,2.1328621685957616,2.1251277965588087,2.0002618741146887,False
1,3,-133572.30286479066,0.21539003076031804,1.738384419733605,1.767806585453098,1.6466870715504904,False
1,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
2,0,-133572.51825482142,0.0,2.0548937483630842,,,True
2,1,-133568.6435570485,3.8746977729315404,11.672515809821919,11.379352349581598,11.344384456476584,False
2,2,-133572.94203563491,-0.4237808134930674,2.002206753801832,1.9956020420266563,1.8825360013044645,False
2,3,-133572.75323972414,-0.2349849027232267,1.6112615233130834,1.6362569324046174,1.5394815097433754,False
2,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
3,0,-133572.51825482142,0.0,2.0548937483630842,,,True
3,1,-133570.6971120082,1.8211428132199217,8.285039656493332,7.251201250271452,7.226024419396032,False
3,2,-133573.421076983,-0.9028221615881193,1.8419540628109905,1.836437229057265,1.737784980348787,False
3,3,-133573.23561722777,-0.7173624063434545,1.4609902572797444,1.4793174628023842,1.4059588688333484,False
3,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
4,0,-133572.51825482142,0.0,2.0548937483630842,,,True
4,1,-133572.2674027692,0.250852052209666,6.622160242512474,2.868706480614107,2.8024078588650485,False
4,2,-133573.9155679704,-1.3973131489765365,1.6511527015624738,1.6466246455180586,1.5642978544000157,False
4,3,-133573.72848557966,-1.2102307582390495,1.2892615753185175,1.3018570750917837,1.2496895227542324,False
4,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
5,0,-133572.51825482142,0.0,2.0548937483630842,,,True
5,1,-133573.50659202377,-0.9883372023468837,5.122640104998207,1.7946834457235272,1.6331583594794095,False
5,2,-133574.41353456973,-1.8952797483070754,1.4266038729090416,1.422943758843429,1.3573023397313735,False
5,3,-133574.21920710462,-1.7009522831940558,1.095236744703286,1.106967362767347,1.0731235706489133,False
5,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
6,0,-133572.51825482142,0.0,2.0548937483630842,,,True
6,1,-133574.4622846498,-1.944029828388011,3.7415838910888324,1.5523984724686415,1.3850865450266467,False
6,2,-133574.8855992062,-2.3673443847801536,1.1744532624678081,1.1714908244577364,1.118817956551898,False
6,3,-133574.67925668403,-2.1610018626088277,0.9825755664310938,0.9659079023164182,0.885605645554381,False
6,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
7,0,-133572.51825482142,0.0,2.0548937483630842,,,True
7,1,-133575.19055653596,-2.6723017145413905,2.578377892924551,1.3214622798698064,1.2007630225280108,False
7,2,-133575.30357136743,-2.7853165460110176,0.9100932301965327,0.9177818568770326,0.8999920383229301,False
7,3,-133575.0833024886,-2.565047667187173,0.881537997699408,0.8667444438364319,0.7419111769664328,False
7,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
8,0,-133572.51825482142,0.0,2.0548937483630842,,,True
8,1,-133575.73810970839,-3.2198548869637307,1.6510166131817192,1.123297350677824,1.0606799469515962,False
8,2,-133575.65011569727,-3.1318608758447226,0.7806580246848729,0.7800290761816979,0.7396799700169266,False
8,3,-133575.4184960497,-2.900241228286177,0.7733263263093139,0.764797140186494,0.6658837899854603,False
8,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
9,0,-133572.51825482142,0.0,2.0548937483630842,,,True
9,1,-133576.1448060078,-3.6265511863748543,1.0378200173004997,1.0476549630889829,0.9651475988566781,False
9,2,-133575.91758503515,-3.39933021372417,0.7045754935462841,0.6661924164837159,0.5770387309611003,False
9,3,-133575.6821849356,-3.1639301141840406,0.6574637684100625,0.6605348977743091,0.584231841604588,False
9,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
10,0,-133572.51825482142,0.0,2.0548937483630842,,,True
10,1,-133576.44531236732,-3.9270575458940584,0.9936966420995007,1.0040303698556161,0.9013851764360694,False
10,2,-133576.1095759841,-3.59132116267574,0.726061646562349,0.5873875815659516,0.5712363948913701,False
10,3,-133575.8816861375,-3.3634313160728198,0.5996674453922902,0.5803141103598723,0.49439748564129016,False
10,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
11,0,-133572.51825482142,0.0,2.0548937483630842,,,True
11,1,-133576.66743234117,-4.149177519750083,0.9850133749058678,0.9809080432518212,0.8573021788508856,False
11,2,-133576.2408703068,-3.722615485370625,0.7402620842363836,0.7232412192910925,0.6113950620121295,False
11,3,-133576.03158512447,-3.5133303030452225,0.7268923322815428,0.6907363936331262,0.5175541402210313,False
11,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
12,0,-133572.51825482142,0.0,2.0548937483630842,,,True
12,1,-133576.8362563669,-4.318001545470906,0.9879969937818956,0.9826960398331798,0.8350307530506454,False
12,2,-133576.33451469906,-3.8162598776398227,0.8481124975103845,0.8444531049595154,0.6234429446136948,False
12,3,-133576.14845961798,-3.630204796558246,0.7587888001833939,0.7077570624886771,0.5508084367332517,False
12,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
13,0,-133572.51825482142,0.0,2.0548937483630842,,,True
13,1,-133576.97859878663,-4.4603439652128145,1.1218503161675262,1.0027584074504694,0.8249567539639695,False
13,2,-133576.4167590488,-3.898504227370722,0.8604433432848273,0.8570351637917138,0.6978015197804505,False
13,3,-133576.24666078403,-3.72840596261085,0.8308400245158633,0.6546439632427821,0.5821165256389087,False
13,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
14,0,-133572.51825482142,0.0,2.0548937483630842,,,True
14,1,-133577.12197909696,-4.603724275541026,1.3200751033582105,0.9894611571323573,0.7757152708445406,False
14,2,-133576.51157528235,-3.993320460926043,0.8903438401735162,0.8904662505074646,0.7781670295812376,False
14,3,-133576.33811978422,-3.819864962802967,0.9044772969145325,0.6882852218804254,0.6124392784100676,False
14,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
15,0,-133572.51825482142,0.0,2.0548937483630842,,,True
15,1,-133577.28839729694,-4.770142475521425,1.4894707429477074,0.9605331336810611,0.8507202794690466,False
15,2,-133576.6352334327,-4.116978611273225,0.8604693232313075,0.8609939468067803,0.7772875711843307,False
15,3,-133576.43419732028,-3.9159424988611136,0.9748708058906214,0.7604337303977357,0.6428164408113175,False
15,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
16,0,-133572.51825482142,0.0,2.0548937483630842,,,True
16,1,-133577.48584403456,-4.967589213134488,1.5744266946112766,0.9783517034942667,0.8891966554929597,False
16,2,-133576.79202285217,-4.273768030747306,0.7692110509493282,0.7700329804545645,0.7025150052024692,False
16,3,-133576.54613539283,-4.027880571404239,1.037194045757772,0.7914938332316388,0.6742857290126386,False
16,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
17,0,-133572.51825482142,0.0,2.0548937483630842,,,True
17,1,-133577.7054409277,-5.187186106282752,1.536568991642053,1.0675169014869594,0.8844199342714172,False
17,2,-133576.9738852358,-4.455630414391635,0.7078151201685172,0.7072259626840186,0.6354167706747642,False
17,3,-133576.6822978688,-4.1640430473780725,1.0835917715684569,0.7948791307360382,0.707846635914255,False
17,4,-133572.0192179241,0.4990368973230943,2.153820038434504,,,True
18,0,-133572.51825482142,0.0,2.0548937483630842,,,True
