optimizer_iteration,image_index,energy_eV,relative_energy_eV,true_force_fmax_eV_A,neb_force_fmax_eV_A,neb_residual_eV_A,is_endpoint
0,0,-265.54545478909785,0.0,2.226295586144658,,,True
0,1,-265.71543327794177,-0.16997848884392397,2.2249931726023036,2.2261867981201626,2.024344039804308,False
0,2,-266.00251517789604,-0.45706038879819744,2.2215631770599344,2.221938589237108,2.020868686578462,False
0,3,-265.84230208193725,-0.29684729283940214,2.2337105388595413,2.2200933705322403,2.0173469252408496,False
0,4,-265.3860997036444,0.15935508545345556,2.4156110000794784,2.3241615005393887,2.017103542315829,False
0,5,-265.09657294347863,0.44888184561921207,2.340951956611497,2.2719772933069886,2.0245313340381816,False
0,6,-265.082624138024,0.4628306510738298,2.616978412203875,2.6406221676068466,2.0262318385894753,False
0,7,-265.42332450282163,0.12213028627621725,2.469498089398107,2.43414993329537,2.0220744917871043,False
0,8,-265.8201613003493,-0.27470651125145196,2.3133274601247065,2.3253787390159055,2.077037898401073,False
0,9,-265.8070840625047,-0.2616292734068679,2.3186116109482895,,,True
1,0,-265.54545478909785,0.0,2.226295586144658,,,True
1,1,-266.51836046713777,-0.9729056780399219,2.1473495502991553,2.237903590332718,1.9612469094815983,False
1,2,-266.80099207476655,-1.2555372856687086,2.1438251817311365,2.1442869124455197,1.9446298118823813,False
1,3,-266.66365113746747,-1.1181963483696222,2.165211005223138,2.14352989452196,1.9411985272305377,False
1,4,-266.2185007258248,-0.6730459367269646,2.211800374776468,2.235025396352214,1.9414475191881084,False
1,5,-265.93604824774457,-0.3905934586467197,2.1953587494890274,2.2086523376403875,1.9488148753690424,False
1,6,-265.932428135764,-0.3869733466661387,2.276700490418968,2.303150754289317,1.9506253914346334,False
1,7,-266.2562660187328,-0.7108112296349418,2.228799762145204,2.20557214617921,1.9466564249690712,False
1,8,-266.64603042402973,-1.1005756349318858,2.23971327661954,2.4319454515019547,2.110974705699896,False
1,9,-265.8070840625047,-0.2616292734068679,2.3186116109482895,,,True
2,0,-265.54545478909785,0.0,2.226295586144658,,,True
2,1,-267.278080911224,-1.7326261221261348,2.066228573689634,2.3953904356691256,2.080687620883861,False
2,2,-267.5744941353872,-2.0290393462893803,2.1006403481740255,2.100450067012777,1.86266332654694,False
2,3,-267.45511509154835,-1.9096603024505043,2.093594254364665,2.0739570185907734,1.8594812364333657,False
2,4,-267.02031043481753,-1.4748556457196855,2.1378566081557873,2.1588674038627236,1.8601937498894716,False
2,5,-266.7447472601124,-1.1992924710145303,2.1338925460614675,2.145853698337796,1.8674651048968118,False
2,6,-266.74613726056583,-1.2006824714679851,2.138089802489392,2.1272236672873843,1.8693521096952919,False
2,7,-267.0548034188445,-1.5093486297466256,2.1607172043759086,2.1308946631268824,1.8656120933951634,False
2,8,-267.43612320487006,-1.8906684157722111,2.1648272051475814,3.0193143554354873,2.1075630209552676,False
2,9,-265.8070840625047,-0.2616292734068679,2.3186116109482895,,,True
3,0,-265.54545478909785,0.0,2.226295586144658,,,True
3,1,-267.98129922980223,-2.435844440704386,2.061066870650688,2.6710292833130618,2.3140762399296957,False
