optimizer_iteration,image_index,energy_eV,relative_energy_eV,true_force_fmax_eV_A,neb_force_fmax_eV_A,neb_residual_eV_A,is_endpoint
0,0,-223.25952653075433,0.0,2.027820655718557,,,True
0,1,-220.37871671098475,2.8808098197695813,7.043234808688837,6.827214822470709,6.055697000703994,False
0,2,-217.34882012843178,5.910706402322546,14.057835746244404,14.379911686329526,14.089326922144515,False
0,3,-220.00423867943056,3.2552878513237715,7.198726109573171,7.1379416645091585,6.070444190785494,False
0,4,-222.1007974273753,1.1587291033790166,2.5279609367005573,2.6197023080091557,2.363961388803896,False
0,5,-223.57819211945008,-0.318665588695751,1.676975358083774,1.7633927536309455,1.352608555821512,False
0,6,-226.4171919874811,-3.157665456726761,0.7681434822227037,,,True
1,0,-223.25952653075433,0.0,2.027820655718557,,,True
1,1,-221.0852651800323,2.17426135072202,4.922497222456086,4.93707093970705,4.59700635727099,False
1,2,-219.67031952233788,3.5892070084164516,7.074836289767823,7.256243131017932,7.151572328849809,False
1,3,-220.79299060584282,2.4665359249115113,5.082338588013449,4.702926958646762,3.974127486851743,False
1,4,-222.45115555923826,0.8083709715160694,2.241124652302069,2.3354389795705344,2.1250061126326507,False
1,5,-223.81359061436456,-0.5540640836102284,1.5746615318709807,1.6570121387948895,1.2648226265484206,False
1,6,-226.4171919874811,-3.157665456726761,0.7681434822227037,,,True
2,0,-223.25952653075433,0.0,2.027820655718557,,,True
2,1,-221.66543077867857,1.5940957520757593,3.2624780116683585,3.3522330848006145,3.1818601944358162,False
2,2,-220.81078416535934,2.448742365394992,3.514980386586412,3.587323893035326,3.56884508576894,False
2,3,-221.44273094829674,1.816795582457587,3.466054608833703,2.983151656174914,2.775178678177095,False
2,4,-222.82678331576034,0.43274321499399093,1.9367185907263427,2.0404652569633908,1.863140176996441,False
2,5,-224.07589045465267,-0.8163639238983365,1.4569893852723548,1.5347445642525601,1.1613104235229526,False
2,6,-226.4171919874811,-3.157665456726761,0.7681434822227037,,,True
