optimizer_iteration,image_index,energy_eV,relative_energy_eV,true_force_fmax_eV_A,neb_force_fmax_eV_A,neb_residual_eV_A,is_endpoint
0,0,-133572.22434339978,0.0,2.1151369880125186,,,True
0,1,-133561.59102794938,10.633315450395457,28.966412475967168,3.457644030963597,3.2396749295062053,False
0,2,-133558.679842436,13.544500963791506,24.120563057169953,7.398494644525551,6.991940659188345,False
0,3,-133570.68734113564,1.5370022641436663,3.554368545435993,3.76685218749108,3.683085950696212,False
0,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
1,0,-133572.22434339978,0.0,2.1151369880125186,,,True
1,1,-133562.54951671412,9.674826685659355,27.904143899621488,2.039962402613416,1.897557302381878,False
1,2,-133560.20459276251,12.019750637264224,22.852886887678068,5.128244811648643,4.832913918128383,False
1,3,-133571.60255836308,0.6217850366956554,2.8459632128003975,2.8890932977975576,2.802200922454874,False
1,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
2,0,-133572.22434339978,0.0,2.1151369880125186,,,True
2,1,-133563.44851027947,8.775833120307652,27.0110226434455,1.9029876397176475,1.775284122953112,False
2,2,-133561.6593339109,10.565009488869691,21.63251443280295,3.1687371504408177,2.8737090462361046,False
2,3,-133572.50171120616,-0.27736780638224445,2.216633217645493,2.033619727749059,1.9461528260119187,False
2,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
3,0,-133572.22434339978,0.0,2.1151369880125186,,,True
3,1,-133564.27506313272,7.949280267057475,26.314937195822914,2.620936439214378,2.008224755323003,False
3,2,-133562.95924090446,9.265102495322935,20.904119863385827,2.302365050078177,2.2897982500766108,False
3,3,-133573.31770980713,-1.0933664073527325,1.7411982643688795,1.7410198262149172,1.6295896730940431,False
3,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
4,0,-133572.22434339978,0.0,2.1151369880125186,,,True
4,1,-133565.0726804146,7.151662985183066,25.755587355150205,3.419172582223622,2.979591319562389,False
4,2,-133564.12046753286,8.103875866916496,20.298778843541342,2.224298433714869,2.2156620457947644,False
4,3,-133574.045233085,-1.8208896852156613,1.510810846946993,1.5259547394737842,1.4332084209804912,False
4,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
5,0,-133572.22434339978,0.0,2.1151369880125186,,,True
5,1,-133565.87049954102,6.353843858756591,25.2734292991599,4.184253755383601,3.502092373588555,False
5,2,-133565.15684583798,7.067497561802156,19.743971490437776,2.440354265075018,1.877204569629575,False
5,3,-133574.6777970094,-2.453453609632561,1.3073118631042648,1.329840281754539,1.2030291424124597,False
5,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
6,0,-133572.22434339978,0.0,2.1151369880125186,,,True
6,1,-133566.6848102369,5.539533162867883,24.794214664942732,4.649260228502494,3.6102007595550427,False
6,2,-133566.0857779966,6.138565403176472,19.08150298757923,2.909821560262946,2.127636468583948,False
6,3,-133575.2108233463,-2.9864799465285614,1.2473967735354161,1.2689352807376157,1.14482860554698,False
6,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
7,0,-133572.22434339978,0.0,2.1151369880125186,,,True
7,1,-133567.52351731743,4.700826082349522,24.224209532144087,4.9028470569611216,3.3800191807640334,False
7,2,-133566.93309661077,5.291246789012803,18.1669980265812,3.4838855474833896,2.5741796759982742,False
7,3,-133575.64439190237,-3.4200485025939997,1.1835022605629046,1.2059181694126544,1.0822533174378393,False
7,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
8,0,-133572.22434339978,0.0,2.1151369880125186,,,True
8,1,-133568.3919002259,3.832443173887441,23.191139637074667,4.997072699527055,3.4171155653111684,False
8,2,-133567.73576428156,4.488579118216876,16.879041734319664,4.170535211468923,3.089019725494276,False
8,3,-133575.9844359405,-3.7600925407314207,1.1077536597357855,1.1331285858991458,1.0094239532186438,False
8,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
9,0,-133572.22434339978,0.0,2.1151369880125186,,,True
9,1,-133569.28141353643,2.942929863347672,21.330488254832872,4.880916848434213,3.644660351854486,False
9,2,-133568.53670780198,3.687635597802,15.17053725988252,4.816635168698369,3.579810523966787,False
9,3,-133576.24306000283,-4.018716603051871,1.0158687240370934,1.0462985978324288,0.9234418034425917,False
9,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
10,0,-133572.22434339978,0.0,2.1151369880125186,,,True
10,1,-133570.15713755763,2.067205842147814,18.403102469268088,4.569566137867623,3.7383291041420974,False
10,2,-133569.36645857655,2.8578848232282326,13.190311942847742,5.1770214366241945,3.9068587152727616,False
10,3,-133576.43719643648,-4.212853036704473,0.9165875512229991,0.9454013184900981,0.824864720524753,False
10,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
11,0,-133572.22434339978,0.0,2.1151369880125186,,,True
11,1,-133570.9597841799,1.2645592198823579,14.826352104561238,4.277392043527576,3.5354557134544926,False
11,2,-133570.2290412589,1.995302140887361,11.296487122060489,5.125139210135657,3.9681167821401133,False
11,3,-133576.58612934907,-4.361785949295154,0.8913363347936736,0.8338703207425076,0.7167113087687371,False
11,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
12,0,-133572.22434339978,0.0,2.1151369880125186,,,True
12,1,-133571.64926606524,0.5750773345353082,11.543294569752058,3.897653768471517,3.1778919132850993,False
12,2,-133571.1050950717,1.1192483280901797,9.695866668588033,4.711888938250323,3.7483874256864236,False
12,3,-133576.70828513906,-4.483941739279544,0.8628188602443938,0.7170354447176395,0.6527866831468421,False
12,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
13,0,-133572.22434339978,0.0,2.1151369880125186,,,True
13,1,-133572.2242262192,0.00011718057794496417,8.837910629003801,3.3716761543502622,2.667631182015424,False
13,2,-133571.96274318866,0.2616002111171838,8.455673116673859,4.066090993354564,3.302762604419892,False
13,3,-133576.8185542516,-4.594210851821117,0.8293143731701912,0.7163630356085077,0.6435413488261796,False
13,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
14,0,-133572.22434339978,0.0,2.1151369880125186,,,True
14,1,-133572.69910697188,-0.4747635720996186,6.87375060200157,7.038719410516384,5.758920709495242,False
14,2,-133572.77675636127,-0.5524129614932463,7.59283170173754,3.3657242172205364,2.953729873251995,False
14,3,-133576.92730984426,-4.702966444485355,0.7897067900432784,0.7271390735860279,0.6193034430800818,False
14,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
15,0,-133572.22434339978,0.0,2.1151369880125186,,,True
15,1,-133573.29852595672,-1.0741825569421053,5.466122304884886,4.594990316615888,3.6793436461658815,False
15,2,-133573.5003833898,-1.2760399900143966,6.739262461189399,2.9504094375813983,2.609722009205862,False
15,3,-133577.03435983468,-4.810016434901627,0.76194322748072,0.7015795927860282,0.5812200210426725,False
15,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
16,0,-133572.22434339978,0.0,2.1151369880125186,,,True
16,1,-133573.88532892783,-1.66098552805488,4.581112361779191,3.636028627242733,3.252877969825391,False
16,2,-133574.11911914835,-1.8947757485730108,5.93100697067648,2.562368323713863,2.1478208169122754,False
16,3,-133577.1431689069,-4.918825507134898,0.7098529422728643,0.6445874516871161,0.5564727526718829,False
16,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
17,0,-133572.22434339978,0.0,2.1151369880125186,,,True
17,1,-133574.4249277149,-2.200584315112792,3.791064611158722,3.2022766407012435,2.8556954377571118,False
17,2,-133574.6335865507,-2.409243150934344,5.179421389030033,2.838007707349857,2.084105243111391,False
17,3,-133577.25556601115,-5.031222611374687,0.6510697999745909,0.6285845553392797,0.584392604316151,False
17,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
18,0,-133572.22434339978,0.0,2.1151369880125186,,,True
18,1,-133574.89448466347,-2.6701412636903115,3.3969095020141538,3.377418583686433,2.7203954474632015,False
18,2,-133575.06703895444,-2.8426955546601675,4.500282705863792,3.1718697312254918,2.301475776136148,False
18,3,-133577.3721979488,-5.147854549024487,0.6153849637357558,0.6597432292161839,0.6152175659478669,False
18,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
19,0,-133572.22434339978,0.0,2.1151369880125186,,,True
19,1,-133575.31083789933,-3.086494499555556,3.326192813218311,3.346727272196689,2.6534881743892478,False
19,2,-133575.45544299256,-3.231099592783721,3.858608855290193,3.031485735236008,2.183923915283605,False
19,3,-133577.4929400381,-5.268596638314193,0.6493061623017794,0.6948065088390923,0.6496465600433696,False
19,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
20,0,-133572.22434339978,0.0,2.1151369880125186,,,True
20,1,-133575.71043431188,-3.4860909121052828,2.9382959002217106,2.9947855543873314,2.300131805821211,False
20,2,-133575.81834677447,-3.5940033746883273,3.1223256727678295,2.4465004248873243,1.7331509603484416,False
20,3,-133577.61726052768,-5.392917127901455,0.6898948531093736,0.7343863770235071,0.6883234664659651,False
20,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
21,0,-133572.22434339978,0.0,2.1151369880125186,,,True
21,1,-133576.10464865065,-3.880305250873789,2.3551641099076903,2.4358093220825063,1.7573126305496556,False
21,2,-133576.14165155333,-3.9173081535554957,2.2875126212092165,1.5823375809266123,1.08923168343214,False
21,3,-133577.74550667676,-5.521163276978768,0.738432750943602,0.7791269263478681,0.7319348681423824,False
21,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
22,0,-133572.22434339978,0.0,2.1151369880125186,,,True
22,1,-133576.48430674095,-4.259963341173716,1.797198863654682,1.8455074022606885,1.2787643050880018,False
22,2,-133576.4039205447,-4.179577144910581,1.5276322691273445,0.9392909473971951,0.8128235912424053,False
22,3,-133577.8798486988,-5.6555052990152035,0.7967860284531462,0.8304222743669635,0.7818771816983512,False
22,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
23,0,-133572.22434339978,0.0,2.1151369880125186,,,True
23,1,-133576.84515890983,-4.620815510046668,1.471882901529135,1.3633960896114703,1.2220042028379625,False
23,2,-133576.6079966475,-4.383653247728944,1.0082032541271913,0.8188462737282151,0.7586030280705475,False
23,3,-133578.02371309215,-5.799369692365872,0.8673331011978024,0.890456637794308,0.8402680808232109,False
23,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
24,0,-133572.22434339978,0.0,2.1151369880125186,,,True
24,1,-133577.19271603276,-4.968372632982209,1.329434106247134,1.1847080841276219,1.1488847472316335,False
24,2,-133576.77995381254,-4.5556104127608705,0.8801133518220469,0.8854414632596517,0.8224127390763565,False
24,3,-133578.18030416625,-5.955960766470525,0.9518476825892519,0.9607650809919391,0.908499007023807,False
24,4,-133571.34152546545,0.8828179343254305,2.0979124260607094,,,True
25,0,-133572.22434339978,0.0,2.1151369880125186,,,True
