optimizer_iteration,image_index,energy_eV,relative_energy_eV,true_force_fmax_eV_A,neb_force_fmax_eV_A,neb_residual_eV_A,is_endpoint
0,0,-200.46618230333723,0.0,1.6891858583845054,,,True
0,1,-195.99898752484148,4.467194778495752,16.61696721714586,16.644028444649404,16.59235399895001,False
0,2,-200.09878690864767,0.3673953946895665,1.7851204397993157,1.7741499159865397,1.5124805632711866,False
0,3,-199.30657931690968,1.1596029864275579,1.8773759294913155,1.863344034737771,1.7588201003058752,False
0,4,-199.7476524003544,0.7185299029828229,1.7717059842682235,,,True
1,0,-200.46618230333723,0.0,1.6891858583845054,,,True
1,1,-198.38067626033865,2.0855060429985883,8.333590491021624,7.738919121683421,7.661870302639478,False
1,2,-200.74268853628885,-0.27650623295161836,1.726635392904433,1.718056197634129,1.4572055263278694,False
1,3,-200.0101114925599,0.4560708107773337,1.8021248220256365,1.7669267804823197,1.6521274767739553,False
1,4,-199.7476524003544,0.7185299029828229,1.7717059842682235,,,True
2,0,-200.46618230333723,0.0,1.6891858583845054,,,True
2,1,-199.86420377237525,0.6019785309619863,5.502928981075657,3.590921004262481,3.4661265385693607,False
2,2,-201.4587462855148,-0.9925639821775576,1.65458622390117,1.6479989059725573,1.3861913782770154,False
2,3,-200.79203312165467,-0.32585081831743423,1.7115439024368295,1.6634289489178224,1.5356324932599255,False
2,4,-199.7476524003544,0.7185299029828229,1.7717059842682235,,,True
3,0,-200.46618230333723,0.0,1.6891858583845054,,,True
3,1,-201.01105482535021,-0.5448725220129802,4.151693556627181,1.7911810549651859,1.7835104457599993,False
3,2,-202.19968062890874,-1.733498325571503,1.5698021596709695,1.5647453126075772,1.3017811007066225,False
3,3,-201.5994319061494,-1.1332496028121568,1.607918768879736,1.5457860506039138,1.401328920746946,False
3,4,-199.7476524003544,0.7185299029828229,1.7717059842682235,,,True
4,0,-200.46618230333723,0.0,1.6891858583845054,,,True
4,1,-201.9763200071302,-1.5101377037929637,3.3621179527191316,1.6177103484623758,1.604467196062121,False
4,2,-202.92833552090153,-2.4621532175642926,1.4723714812173307,1.4705650667678667,1.2311633341097568,False
